date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:59	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:46:59%20GMT	https://traffic.rta.ac/trfesrv/public_resources/modules.5c4e5a4915cb0bf32fd1.js	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/modules.5c4e5a4915cb0bf32fd1.js	(from https://traffic.rta.ac/assets_new/hotjar-1165416.js)
16:16:59	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:46:59%20GMT	https://traffic.rta.ac/trfesrv/public_resources/gtm.js	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/gtm.js	(from https://traffic.rta.ac/assets_new/analytics.js)
16:17:00	2102/2102	---M--	200	added ('OK')	text/javascript	date:Tue,%2027%20Jun%202023%2017:28:00%20GMT	https://www.googletagmanager.com/dclk/ns/v1.js	C:/Users/Lenovo/Desktop/Website/rta-ac/www.googletagmanager.com/dclk/ns/v1.js	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:00	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/Lenovo/Desktop/Website/rta-ac/www.google-analytics.com/analytics.js	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:01	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:01%20GMT	https://traffic.rta.ac/trfesrv/public_resources/ec.js	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/ec.js	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:01	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:01%20GMT	https://traffic.rta.ac/analytics.js	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/analytics.js	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:02	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:02%20GMT	https://traffic.rta.ac/trfesrv/public_resources/recaptcha.js	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/recaptcha.js	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:02	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:02%20GMT	https://traffic.rta.ac/trfesrv/public_resources/linkid.js	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/linkid.js	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:24	1613/1613	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2013%20Mar%202024%2010:47:24%20GMT	https://cct.google/taggy/agent.js	C:/Users/Lenovo/Desktop/Website/rta-ac/cct.google/taggy/agent.3d.delayed	(from https://traffic.rta.ac/assets_new/gtm.js)
16:17:25	730/730	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2010:47:24%20GMT	https://traffic.rta.ac/trfesrv/public_resources/Trident/	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/Trident/index.html	(from https://traffic.rta.ac/assets_new/common.js)
16:17:25	730/730	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202024%2010:47:24%20GMT	https://traffic.rta.ac/trfesrv/public_resources/Edge/	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/trfesrv/public_resources/Edge/index.html	(from https://traffic.rta.ac/assets_new/common.js)
16:17:25	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:24%20GMT	https://traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.3e.delayed	(from https://traffic.rta.ac/assets_new/style.css)
16:17:25	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:25%20GMT	https://traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://traffic.rta.ac/assets_new/style.css)
16:17:26	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:25%20GMT	https://traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from https://traffic.rta.ac/assets_new/style.css)
16:17:26	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:26%20GMT	https://traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://traffic.rta.ac/assets_new/style.css)
16:17:26	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:26%20GMT	https://traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from https://traffic.rta.ac/assets_new/style.css)
16:17:27	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:27%20GMT	https://traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/bootstrap/fonts/glyphicons-halflings-regular.svg	(from https://traffic.rta.ac/assets_new/style.css)
16:17:27	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:27%20GMT	https://traffic.rta.ac/assets_new/img/suggestion_hover.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/suggestion_hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:28	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:28%20GMT	https://traffic.rta.ac/assets_new/img/complaints.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/complaints.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:28	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:28%20GMT	https://traffic.rta.ac/assets_new/img/complaints_hover.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/complaints_hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:29	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:29%20GMT	https://traffic.rta.ac/assets_new/img/left-nav.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/left-nav.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:29	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:29%20GMT	https://traffic.rta.ac/assets_new/img/search.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/search.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:30	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:30%20GMT	https://traffic.rta.ac/assets_new/img/close-red.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/close-red.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:30	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:30%20GMT	https://traffic.rta.ac/assets_new/img/search-hover.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/search-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:31	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:31%20GMT	https://traffic.rta.ac/assets_new/img/icon-triangle.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icon-triangle.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:31	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:31%20GMT	https://traffic.rta.ac/assets_new/img/close2.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/close2.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:31	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:31%20GMT	https://traffic.rta.ac/assets_new/img/arrow-right.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/arrow-right.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:32	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:32%20GMT	https://traffic.rta.ac/assets_new/img/close.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/close.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:32	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:32%20GMT	https://traffic.rta.ac/assets_new/img/loading.gif	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/loading.gif	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:32	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:32%20GMT	https://traffic.rta.ac/assets_new/img/dropdown.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/dropdown.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:33	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:33%20GMT	https://traffic.rta.ac/assets_new/img/dropdown_over.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/dropdown_over.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:33	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:33%20GMT	https://traffic.rta.ac/assets_new/img/link.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/link.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:34	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:33%20GMT	https://traffic.rta.ac/assets_new/img/link_over.gif	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/link_over.gif	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:34	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:34%20GMT	https://traffic.rta.ac/assets_new/img/link.gif	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/link.gif	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:34	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:34%20GMT	https://traffic.rta.ac/img/arabic.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/img/arabic.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:35	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:34%20GMT	https://traffic.rta.ac/assets_new/img/control-icon-v2.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/control-icon-v2.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:35	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:35%20GMT	https://traffic.rta.ac/assets_new/img/control-icon-v4.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/control-icon-v4.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:35	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:35%20GMT	https://traffic.rta.ac/assets_new/img/ico-video.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/ico-video.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:36	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:36%20GMT	https://traffic.rta.ac/assets_new/img/search-services.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/search-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:36	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:36%20GMT	https://traffic.rta.ac/assets_new/img/services-icon.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/services-icon.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:36	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:36%20GMT	https://traffic.rta.ac/assets_new/img/success.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/success.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:37	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:37%20GMT	https://traffic.rta.ac/assets_new/img/success-grey.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/success-grey.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:37	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:37%20GMT	https://traffic.rta.ac/assets_new/img/error.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/error.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:37	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:37%20GMT	https://traffic.rta.ac/assets_new/img/dd-arrow.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/dd-arrow.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:38	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:38%20GMT	https://traffic.rta.ac/assets_new/img/bg-services.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/bg-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:38	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:38%20GMT	https://traffic.rta.ac/assets_new/img/services-dco.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/services-dco.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:38	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:38%20GMT	https://traffic.rta.ac/assets_new/img/services-pt.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/services-pt.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:39	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:39%20GMT	https://traffic.rta.ac/assets_new/img/services-corp.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/services-corp.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:39	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:39%20GMT	https://traffic.rta.ac/assets_new/img/services-alpha.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/services-alpha.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:39	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:39%20GMT	https://traffic.rta.ac/assets_new/img/dot.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/dot.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:40	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:40%20GMT	https://traffic.rta.ac/assets_new/img/arrow-grey.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/arrow-grey.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:40	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:40%20GMT	https://traffic.rta.ac/assets_new/img/download-sml.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/download-sml.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:40	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:40%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-salik.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-salik.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:41	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:41%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-metro-agency.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-metro-agency.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:41	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:41%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-licencing-agency.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-licencing-agency.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:42	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:41%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-dubai-taxi.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-dubai-taxi.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:42	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:42%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-dubai-metro.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-dubai-metro.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:42	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:42%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-taxi-agency-services.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-taxi-agency-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:43	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:43%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-rail-agency-services.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-rail-agency-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:43	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:43%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-corporate-support.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons/ico-corporate-support.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:43	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:43%20GMT	https://traffic.rta.ac/assets_new/img/link_over.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/link_over.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:44	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:44%20GMT	https://traffic.rta.ac/assets_new/img/icons.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/icons.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:44	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:44%20GMT	https://traffic.rta.ac/assets_new/img/channel-visitbranch.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/channel-visitbranch.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:45	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:44%20GMT	https://traffic.rta.ac/assets_new/img/back.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/back.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:45	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:45%20GMT	https://traffic.rta.ac/assets_new/img/cal.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/cal.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:45	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:45%20GMT	https://traffic.rta.ac/assets_new/img/download.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/download.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:46	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:46%20GMT	https://traffic.rta.ac/assets_new/img/print.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/print.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:46	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:46%20GMT	https://traffic.rta.ac/assets_new/img/open.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/open.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:46	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:46%20GMT	https://traffic.rta.ac/assets_new/img/channel-tollfree.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/channel-tollfree.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:47	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:47%20GMT	https://traffic.rta.ac/assets_new/img/channel-smartapps.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/channel-smartapps.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:47	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:47%20GMT	https://traffic.rta.ac/assets_new/img/dd-arrow-blue.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/dd-arrow-blue.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:48	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:47%20GMT	https://traffic.rta.ac/assets_new/img/bg-line.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/bg-line.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:48	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:48%20GMT	https://traffic.rta.ac/assets_new/img/completed.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/completed.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:48	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:48%20GMT	https://traffic.rta.ac/assets_new/img/search-services-hover.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/search-services-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:49	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:48%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/1.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/popular_services/1.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:49	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:49%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/2.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/popular_services/2.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:49	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:49%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/3.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/popular_services/3.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:50	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:50%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/4.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/popular_services/4.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
16:17:50	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Mar%202024%2010:47:50%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/5.png	C:/Users/Lenovo/Desktop/Website/rta-ac/traffic.rta.ac/assets_new/img/popular_services/5.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
